"","id","neighborhood","city","type","Elevation","Latitude","Longitude"
"1206","KWALAKEW14","Tacoma-L St","Lakewood","","331 ft",47.18640137,-122.4516983
"1207","KWALAKEW15","FairWay Lakewood","Lakewood","AcuRite Pro Weather Center",NA,NA,NA
"1208","KWALAKEW18","Tillicum","Lakewood","Ambient Weather WS-1001-WiFi (Wireless)","272 ft",47.1235199,-122.56369781
"1209","KWALAKEW20","Hillgrove South West","Lakewood","Ambient Weather WS-1001-WiFi (Wireless)","251 ft",47.17123413,-122.53038025
"1210","KWALAKEW21","Lakewood, Madronna","Lakewood","Ambient Weather WS-1001-WiFi (Wireless)","500 ft",47.15481949,-122.5555191
"1211","KWALAKEW22","St Andrews Way","Lakeway","WeatherFlow","603 ft",48.73241043,-122.4433136
"1212","KWALAKEW3","Lake Wenatchee North Shore Drive","Lake Wenatchee","Oregon Scientific 968","3231 ft",47.86483002,-120.8868103
"1213","KWALANGL10","Fox Spit","Langley","AcuRite Pro Weather Center","62 ft",48.09512329,-122.49913788
"1214","KWALANGL14","Bells Beach","Langley","Davis Vantage Vue (Wireless)","13 ft",48.08198929,-122.47766113
"1215","KWALANGL17","Useless Bay Colony","Langley","AcuRite Pro Weather Center","80 ft",47.99953461,-122.48653412
"1216","KWALANGL18","Bearberry Lane","Langley","Ambient Weather WS-1001-WiFi (Wireless)","100 ft",47.99764252,-122.4497757
"1217","KWALANGL5","Upper Langley - Flying Bear Farm","Langley","Ambient Weather WS-1400-IP (Wireless)","262 ft",48.02636719,-122.40627289
"1218","KWALANGL6","Welcome Road","Langley","AcuRite Pro Weather Center","246 ft",48.02307129,-122.38806915
"1219","KWALANGL9","Thompson Road","Langley","AcuRite Pro Weather Center","433 ft",48.02355957,-122.48369598
"1220","KWALEAVE10","Mountain Home Lodge Leavenworth, WA","Leavenworth","Davis Vantage Pro2 (Cabled)","2044 ft",47.5653038,-120.64530182
"1221","KWALEAVE12","Stevens Road","Leavenworth","Netatmo","3543 ft",47.77012634,-121.07914734
"1222","KWALEAVE13","Ski View Condos","Leavenworth","Ambient Weather WS-1001-WiFi (Wireless)","1247 ft",47.60733795,-120.65762329
"1223","KWALEAVE14","Icicle Road","Leavenworth","Netatmo","1161 ft",47.58042908,-120.67205048
"1224","KWALEAVE15","Lake Wenatchee","Leavenworth","Weatherflow","1876 ft",47.81200027,-120.74500275
"1225","KWALEAVE18","Lake Wenatchee","Leavenworth","Davis Vantage Pro2 (Cabled)","1885 ft",47.83479309,-120.79560089
"1226","KWALEAVE2","Little Chumstick Creek","Leavenworth","Oregon Scientific WMR-968","2300 ft",47.75717163,-120.62090302
"1227","KWALEAVE20","Natapoc Lodge","Leavenworth","Davis Vantage Pro2 (Cabled)","1923 ft",47.77978897,-120.71491241
"1228","KWALEAVE21","Shugart Flats","Leavenworth","Davis Vantage Pro2 (Cabled)","1916 ft",47.78064346,-120.65129089
"1229","KWALEAVE27","West Street","Leavenworth","Netatmo","1190 ft",47.59515762,-120.6723175
"1230","KWALEAVE28","Plain/Bretz","Leavenworth","Ambient Weather WS-1200-IP (Wireless)","1890 ft",47.77421951,-120.65988159
"1231","KWALEAVE29","Ski Hill Haus","Leavenworth","AcuRite Pro Weather Center","1358 ft",47.61049652,-120.66591644
"1232","KWALEAVE3","Camp 12 Road","Plain","La Crosse WS-2316","1839 ft",47.7532196,-120.65826416
"1233","KWALEAVE30","Hale O Kekoa","Leavenworth","AcuRite Pro Weather Center","1119 ft",47.58817673,-120.65878296
"1234","KWALEAVE33","Leavenworth","Leavenworth","Netatmo","0 ft",47.58306885,-120.67353058
"1235","KWALEAVE34","Idlewild, Leavenworth, WA","Leavenworth","Ambient Weather WS-900-IP (Wireless)","1940 ft",47.82936096,-120.70877075
"1236","KWALEAVE9","Leavenworth-Evans St","Leavenworth","","1190 ft",47.59880066,-120.66470337
"1237","KWALIBER12","The Cottages at Meadowwood","Liberty Lake","AcuRite Pro Weather Center","2126 ft",47.66788864,-117.09114075
"1238","KWALIBER14","Half Moon Park - OurWeather","Liberty Lake","other","2021 ft",47.67590714,-117.13726044
"1239","KWALIBER15","Half Moon Park - OurWeather - Solar WXLink","Liberty Lake","other",NA,NA,NA
"1240","KWALIBER17","Legacy Ridge","Liberty Lake","AcuRite Pro Weather Center","2418 ft",47.65760422,-117.10649872
"1241","KWALIBER8","Liberty Lake","Liberty Lake","Davis Vantage Vue","2838 ft",47.62438965,-117.0920639
"1242","KWALIBER9","Trailhead Golf Course","Liberty Lake","Davis Vantage Pro2 (Cabled)","2073 ft",47.66650772,-117.10079193
"1243","KWALINCO10","Spokane","Lincoln Heights","Netatmo","0 ft",47.63082504,-117.3752594
"1244","KWALIND2","South Side","Lind","AcuRite Pro Weather Center","1379 ft",46.96844864,-118.61683655
"1245","KWALONGB12","Oceanside","Long Beach","AcuRite Pro Weather Center","16 ft",46.40740585,-124.05619049
"1246","KWALONGB13","Oceanside, WA","Long Beach","AcuRite Pro Weather Center","26 ft",46.40222168,-124.05440521
"1247","KWALONGB2","81st and Sandridge Rd","Long Beach","Davis Vantage Pro2 6163","15 ft",46.36135483,-124.02876282
"1248","KWALONGB5","Sandridge","Long Beach","Davis Monitor II","30 ft",46.42100143,-124.02300262
"1249","KWALONGB7","Long Beach","Long Beach","Davis Vantage Pro2 (Wireless)","16 ft",46.35315323,-124.05313873
"1250","KWALONGB9","Long Beach WA","Long Beach","Davis Vantage Pro2 (Wireless)","23 ft",46.35610199,-124.05545807
"1251","KWALONGV12","Columbia Heights - Parke Lane area","Longview","Davis Vantage Pro2","890 ft",46.18083191,-122.94916534
"1252","KWALONGV17","Lone Oak","Longview","Ambient Weather WS-1400-IP (Wireless)","259 ft",46.17657852,-122.98032379
"1253","KWALONGV21","Longview-30th Ave","Longview","","13 ft",46.13940048,-122.9618988
"1254","KWALONGV22","Island Dr","Longview","Davis Vantage Pro2 (Wireless)","10 ft",46.16475296,-123.02739716
"1255","KWALONGV23","West Longview","Longview","Ambient Weather WS-1001-WiFi (Wireless)","6 ft",46.16415024,-122.98764038
"1256","KWALONGV24","West Beacon Hill","Longview","AcuRite Pro Weather Center","377 ft",46.17524338,-122.94356537
"1257","KWALONGV25","Spruce Creek","Longview","AcuRite Pro Weather Center","276 ft",46.19284439,-123.19452667
"1258","KWALONGV26","Oak Point","Longview","Ambient Weather WS-1001-WiFi (Wireless)","125 ft",46.19240952,-123.18373871
"1259","KWALONGV27","Germany Creek Overlook","Longview","Ambient Weather WS-1400-IP (Wireless)","348 ft",46.19103622,-123.13271332
"1260","KWALONGV29","Old West Side","Longview","AcuRite Pro Weather Center","30 ft",46.13637161,-122.94989777
"1261","KWALONGV31","Coal Creek Crest","Longview","AcuRite Pro Weather Center","758 ft",46.20731735,-123.03824615
"1262","KWALONGV32","Beacon Hill","Longview","AcuRite Pro Weather Center","256 ft",46.17646408,-122.92272949
"1263","KWALONGV33","Mountain Top Fortress","Longview","AcuRite Pro Weather Center","764 ft",46.17877197,-122.95105743
"1264","KWALONGV36","West Longview","Longview","AcuRite Pro Weather Center","0 ft",46.17199326,-123.0100174
"1265","KWALONGV37","Oak Street and 36th","Longview","Davis Vantage Pro2 (Wireless)",NA,NA,NA
"1266","KWALOOMI2","Sinlahekin Wildlife Area","Loomis","","1539 ft",48.75481033,-119.65389252
"1267","KWALOONL3","Deer Lake","Loon Lake","Ambient Weather WS-900-IP (Wireless)",NA,NA,NA
"1268","KWALOPEZ1","Lopez Island, WA","Lopez Island","Rain Wise MKIII","148 ft",48.54084778,-122.9120636
"1269","KWALOPEZ14","Lopez Island","Lopez Island","Ambient Weather WS-1400-IP (Wireless)","190 ft",48.47477341,-122.89918518
"1270","KWALOPEZ18","Richardson","Lopez Island","Ambient Weather WS-1200-IP (Wireless)","20 ft",48.45018768,-122.89920807
"1271","KWALOPEZ2","Swift Bay Lopez Island","Lopez Island","Davis Vantage Pro2 Plus (Wireless)","148 ft",48.53445435,-122.87349701
"1272","KWALOPEZ4","SHARK REEF","Lopez Island","AcuRite Pro Weather Center","144 ft",48.47317886,-122.93994904
"1273","KWALUMMI11","Sunny Hill Area","Lummi Island","Ambient Weather WS-1001-WiFi (Wireless)","207 ft",48.7233963,-122.69862366
"1274","KWALUMMI2","Lummi Island, WA","Lummi Island","Davis Vantage Vue (Wireless)","163 ft",48.72615814,-122.70427704
"1275","KWALYLE10","Dougs 57A","Lyle","Weatherflow","82 ft",45.67602921,-121.23459625
"1276","KWALYLE13","High Prairie Point","Lyle","Davis Vantage Pro2 Plus (Wireless)","1506 ft",45.73402023,-121.21682739
"1277","KWALYLE4","High Prairie","Lyle","Oregon Scientific",NA,NA,NA
"1278","KWALYLE5","High Prairie Road","Lyle","Davis Vantage Vue (Wireless)","2203 ft",45.74860001,-121.13628387
"1279","KWALYLE7","Lyleland","Lyle","Davis Vantage Pro2 (Wireless)",NA,NA,NA
"1280","KWALYLE8","High Prairie - Deerfield","Lyle","Davis Vantage Vue (Wireless)","2073 ft",45.77315903,-121.18560028
"1281","KWALYLE9","Club Shred","Lyle","Ambient Weather WS-1000 (Wireless)","154 ft",45.66045761,-121.19905853
"1282","KWALYNDE1","","Lynden","Davis Weather Monitor II","58 ft",48.948452,-122.47982025
"1283","KWALYNDE19","East Lynden","Lynden","Ambient Weather WS-1001-WiFi (Wireless)","90 ft",48.95181274,-122.44039154
"1284","KWALYNDE20","Badger and Depot","Lynden","AcuRite Pro Weather Center",NA,NA,NA
"1285","KWALYNDE21","East Laurel Road","Lynden","other",NA,NA,NA
"1286","KWALYNDE22","H Street","Lynden","Ambient Weather WS-1001-WiFi (Wireless)","256 ft",48.99052048,-122.53554535
"1287","KWALYNNW15","Meadowdale","Lynnwood","AcuRite Pro Weather Center","475 ft",47.85146713,-122.32312012
"1288","KWALYNNW20","Agate Passage (Suquamish)","Suquamish","Davis Vantage Vue","54 ft",47.72472382,-122.55750275
"1289","KWALYNNW26","210th Place Southwest","Lynnwood","Netatmo","364 ft",47.80755997,-122.25067139
"1290","KWALYNNW28","70th Avenue West","Lynnwood","Netatmo","439 ft",47.82679749,-122.32852936
"1291","KWALYNNW29","12th Avenue West","Lynnwood","Netatmo","492 ft",47.81452942,-122.24972534
"1292","KWALYNNW34","Scriber Lake","Lynnwood","Davis Vantage Pro2 (Cabled)","371 ft",47.82533264,-122.30623627
"1293","KWALYNNW36","Alderwood Manor","Lynnwood","AcuRite Pro Weather Center","318 ft",47.81283569,-122.27204895
"1294","KWALYNNW38","Alder Way","Lynnwood","AcuRite Pro Weather Center","400 ft",47.84342575,-122.26198578
"1295","KWALYNNW39","Alderwood Manor","Lynnwood","Ambient Weather WS-1001-WiFi (Wireless)","276 ft",47.80098343,-122.25311279
"1296","KWALYNNW42","Lynnwood","Lynnwood","Netatmo","472 ft",47.81106949,-122.24299622
"1297","KWALYNNW44","Martha Lake Airport","Lynnwood","Ambient Weather WS-1200-IP (Wireless)","509 ft",47.86261368,-122.23690796
"1298","KWALYNNW46","Ashwood Condominiums","Lynnwood","AcuRite Pro Weather Center","541 ft",47.85972214,-122.25151825
"1299","KWALYNNW47","Woodgate","Lynnwood","AcuRite Pro Weather Center",NA,NA,NA
"1300","KWALYNNW48","Brier","Lynnwood","AcuRite Pro Weather Center","440 ft",47.80088043,-122.27245331
"1301","KWALYNNW49","Lynnwood Westside 38 Pl","Lynnwood","Ambient Weather WS-900-IP (Wireless)","490 ft",47.83703232,-122.28443146
"1302","KWALYNNW54","Lynnwood","Lynnwood","AcuRite Pro Weather Center","300 ft",47.82663345,-122.29470062
"1303","KWALYNNW55","Woodland Place","Lynnwood","other","73 ft",47.85360718,-122.23264313
"1304","KWALYNNW9","Logan Rd -- Fox Creek","Lynnwood","Lacrosse","500 ft",47.80987167,-122.23670959
"1305","KWAMABTO1","Mabton 2 SE","Mabton","Vantage Pro","725 ft",46.19866943,-119.96430206
"1306","KWAMABTO3","Mabton Wa","Mabton","Ambient Weather WS-1200-IP (Wireless)",NA,NA,NA
"1307","KWAMABTO4","Birdlebough Farms, Mabton WA 98935","Mabton","AcuRite Pro Weather Center","722 ft",46.2025032,-119.98442841
"1308","KWAMABTO6","Mabton 3 E","Mabton","AcuRite Pro Weather Center","768 ft",46.18759537,-119.95613861
"1309","KWAMACHI1","North Machias Ridge","Machias","Davis Vantage Pro",NA,NA,NA
"1310","KWAMALAG3","Malaga Heights","Malaga","Ambient Weather WS-1400-IP (Wireless)","1512 ft",47.34680176,-120.20085907
"1311","KWAMALAG5","Three Lakes","Malaga","Ambient Weather WS-900-IP (Wireless)","873 ft",47.36906815,-120.22492981
"1312","KWAMANSO6","Manson, WA","Manson","Davis Vantage Pro2 (Wireless)","1200 ft",47.88836288,-120.12866211
"1313","KWAMAPLE12","South Cherokee Bay Park","Maple Valley","Davis Vantage Pro2","611 ft",47.35826492,-122.05450439
"1314","KWAMAPLE18","Maple Woods","Maple Valley","Ambient Weather WS-1400-IP (Wireless)","644 ft",47.35196686,-122.00815582
"1315","KWAMAPLE24","Maple Falls-Silver Lake Road","Maple Falls","Oregon Scientific WMR968","670 ft",48.92204666,-122.08007812
"1316","KWAMAPLE30","SE 238th Street","Maple Valley","Davis Vantage Pro2","459 ft",47.38832855,-122.01263428
"1317","KWAMAPLE32","W7GPL","Maple Valley","Davis Vantage Pro2 (Wireless)","630 ft",47.39956284,-122.00592804
"1318","KWAMAPLE39","Maple Valley / Black Diamond","Maple Valley","Oregon Scientific Professional Weather Center",NA,NA,NA
"1319","KWAMAPLE41","Woodridge Community","Maple Valley","AcuRite Pro Weather Center","600 ft",47.36642075,-122.01763916
"1320","KWAMAPLE42","Cedar Grove Composting - MV","Maple Valley","Davis Vantage Pro2 (Cabled)","351 ft",47.44044876,-122.06021118
"1321","KWAMAPLE45","Glacier Valley","Maple Valley","AcuRite Pro Weather Center","564 ft",47.35009766,-122.02493286
"1322","KWAMAPLE47","Lake Webster","Maple Valley","Davis Vantage Pro2 (Wireless)","764 ft",47.44188309,-122.01430511
"1323","KWAMAPLE48","Valley Green","Maple Valley","AcuRite Pro Weather Center","522 ft",47.38385391,-122.03063202
"1324","KWAMAPLE50","232nd Place Southeast","Maple Valley","Netatmo","662 ft",47.38058472,-122.03135681
"1325","KWAMAPLE54","200th","Maple Valley","AcuRite Pro Weather Center","476 ft",47.38467789,-122.07462311
"1326","KWAMAPLE55","Glacier Point","Maple Valley","Davis Vantage Vue (Wireless)","547 ft",47.34728241,-122.02979279
"1327","KWAMAPLE56","Wilderness Grove","Maple Valley","Ambient Weather WS-1400-IP (Wireless)","531 ft",47.36425781,-122.03266907
"1328","KWAMAPLE57","Katesridge","Maple Valley","Ambient Weather WS-1200-IP (Wireless)","587 ft",47.36525726,-122.02705383
"1329","KWAMAPLE59","Div 7-8, Paradise Lakes","Maple Falls","AcuRite Pro Weather Center","528 ft",48.95013809,-122.14461517
"1330","KWAMAPLE63","Our Community Weather Station","Maple Valley","AcuRite Pro Weather Center","633 ft",47.36584473,-122.01937866
"1331","KWAMAPLE65","Peaceful Valley 2","Maple Falls","AcuRite Pro Weather Center","515 ft",48.94055557,-122.14252472
"1332","KWAMAPLE66","Maple Woods","Maple Valley","AcuRite Pro Weather Center","689 ft",47.3529129,-122.0107193
"1333","KWAMAPLE68","Silver Lake &amp; Black Mtn Rds","Maple Falls","RainWise MK-III-LR","787 ft",48.95741272,-122.07595062
"1334","KWAMAPLE69","Maple Valley","Maple Valley","Netatmo","0 ft",47.38503265,-122.0825119
"1335","KWAMAPLE70","Maple Woods - Slide Park Area","Maple Valley","AcuRite Pro Weather Center","666 ft",47.35540771,-122.01377869
"1336","KWAMAPLE77","Limestone Junction","Maple Falls","AcuRite Pro Weather Center","519 ft",48.95684814,-122.14422607
"1337","KWAMAPLE78","C Bay","Maple Valley","AcuRite Pro Weather Center","520 ft",47.36709213,-122.04577637
"1338","KWAMAPLE79","Valley Green 2","Maple Valley","AcuRite Pro Weather Center","490 ft",47.38661957,-122.02901459
"1339","KWAMAPLE81","KI7GNH Cherkee Bay","Maple Valley","Ambient Weather WS-1001-WiFi (Wireless)","580 ft",47.36480331,-122.04685974
"1340","KWAMAPLE82","Pebble Creek","Maple Valley","AcuRite Pro Weather Center","555 ft",47.34487915,-122.04136658
"1341","KWAMARBL2","MARBLEGATE","Marblemount","Davis Vantage Pro2 (Wireless)","360 ft",48.51667404,-121.45070648
"1342","KWAMARRO3","Marrowstone Point Light","Marrowstone","Weatherflow","9 ft",48.10160065,-122.68789673
"1343","KWAMARYS10","West of MPHS","Marysville","Davis Vantage Vue","82 ft",48.09375381,-122.1578064
"1344","KWAMARYS18","Marysville-7th Ave","Marysville","","26 ft",48.05500031,-122.17579651
"1345","KWAMARYS19","Kellog Marsh","Marysville","AcuRite Pro Weather Center","59 ft",48.07806778,-122.15292358
"1346","KWAMARYS21","NE Marysville","Marysville","AcuRite Pro Weather Center","52 ft",48.06546783,-122.15431213
"1347","KWAMARYS22","75th Drive Northeast","Marysville","Netatmo","239 ft",48.05410004,-122.12940979
"1348","KWAMARYS25","55 Marysville, WA","Marysville","Ambient Weather WS-1001-WiFi (Wireless)","56 ft",48.07661438,-122.15546417
"1349","KWAMARYS26","Wiskey Ridge, Marysville, WA","Marysville","Ambient Weather WS-1200-IP (Wireless)","300 ft",48.04203033,-122.1360321
"1350","KWAMARYS27","125th Place Northeast","Marysville","Netatmo","91 ft",48.10774612,-122.15222168
"1351","KWAMARYS31","Sunnyside Vista","Marysville","Ambient Weather WS-1400-IP (Wireless)","108 ft",48.04136276,-122.14440918
"1352","KWAMARYS33","Bayridge Heights","Marysville","AcuRite Pro Weather Center","121 ft",48.04694366,-122.13980103
"1353","KWAMARYS34","Brookwood Heights","Marysville","AcuRite Pro Weather Center","141 ft",48.05665588,-122.1368103
"1354","KWAMARYS35","Copper Creek","Marysville","AcuRite Pro Weather Center","305 ft",48.07245636,-122.12184906
"1355","KWAMARYS36","Spook Woods","Marysville","AcuRite Pro Weather Center","49 ft",48.06998825,-122.16426086
"1356","KWAMARYS37","Harborview","Marysville","Bloomsky","52 ft",48.03594589,-122.15101624
"1357","KWAMARYS38","Sunset Ridge","Marysville","Ambient Weather WS-1001-WiFi (Wireless)","233 ft",48.07079315,-122.1276474
"1358","KWAMARYS39","Griffin's wood","Marysville","AcuRite Pro Weather Center","476 ft",48.09609985,-122.23819733
"1359","KWAMARYS40","Copper Creek","Marysville","AcuRite Pro Weather Center","69 ft",48.07069016,-122.12197113
"1360","KWAMARYS42","Marysville","Marysville","AcuRite Pro Weather Center","98 ft",48.11991501,-122.16369629
"1361","KWAMARYS43","Spee Bi Dah","Marysville","AcuRite Pro Weather Center","5 ft",48.09239197,-122.32427216
"1362","KWAMARYS45","Cedar Hills above Foothills Park","Marysville","AcuRite Pro Weather Center","282 ft",48.04638672,-122.13061523
"1363","KWAMARYS48","Meadowood Neighborhood","Marysville","AcuRite Pro Weather Center","101 ft",48.12501907,-122.20201874
"1364","KWAMARYS49","De Tuinen","Marysville","Ambient Weather WS-1200-IP (Wireless)","56 ft",48.06808853,-122.16155243
"1365","KWAMARYS52","Sunnyside Ridge","Marysville","other","200 ft",48.04018784,-122.14337158
"1366","KWAMARYS56","Spizzo","Marysville","AcuRite Pro Weather Center","108 ft",48.07322311,-122.131073
"1367","KWAMARYS69","Tulalip","Marysville","AcuRite Pro Weather Center",NA,NA,NA
"1368","KWAMARYS7","Kruse Junction","North Marysville","Davis Vantage Pro 2","85 ft",48.11171341,-122.17383575
"1369","KWAMARYS74","Rivers Inlet","Marysville","Ambient Weather WS-900-IP (Wireless)","250 ft",48.04446793,-122.1367569
"1370","KWAMARYS76","Marysville Manor","Marysville","Bloomsky","87 ft",48.11694717,-122.16529083
"1371","KWAMARYS9","Cedarcrest","Marysville","","79 ft",48.07172012,-122.1401825
"1372","KWAMATTA3","Desert Aire (Airport)","Mattawa","Ambient Weather WS-900-IP (Wireless)","586 ft",46.68997574,-119.91899872
"1373","KWAMAZAM3","Mazama","Mazama","Netatmo","2122 ft",48.59209061,-120.40397644
"1374","KWAMCCLE9","Near Bears Den","McCleary","AcuRite Pro Weather Center","138 ft",47.05319977,-123.26540375
"1375","KWAMCKEN2","McKenna","McKenna","Davis Vantage Pro2 (Cabled)","338 ft",46.93978119,-122.55147552
"1376","KWAMEAD1","Mead Airport","Mead Airport","Ambient Weather WS-1400-IP (Wireless)","1900 ft",47.78944397,-117.35778046
"1377","KWAMEAD5","Spokane-Greenbluff Rd (SOS)","Mead","","2335 ft",47.82720184,-117.27420044
"1378","KWAMEAD6","Peone Prairie","Mead","AcuRite Pro Weather Center","2018 ft",47.76704025,-117.33470154
"1379","KWAMEAD8","Fitness Fanatics at Mt Spokane Nordic Area","Mead","AcuRite Pro Weather Center","4606 ft",47.90362549,-117.0999527
"1380","KWAMEDIC2","Craig Rd / White Rd","Medical Lake","Ambient Weather WS-1001-WiFi (Wireless)","2405 ft",47.57918549,-117.61531067
